GPU available: True
Carga datasets
	Tiny Shakespeare
	Wikitext-2
Longitud corpus train: 10039821 caracteres
Longitud corpus valid: 1053455 caracteres
Longitud corpus test: 1186126 caracteres
Número total de tokens: 2524860
Número total de tokens: 266679
Preparando DataLoader
Se invoca el modelo
TRAIN
Iteracciones: 39449
  [Batch 700] Loss: 5.2158
  [Batch 800] Loss: 5.2545
  [Batch 900] Loss: 5.1827
  [Batch 1000] Loss: 5.2007
  [Batch 1100] Loss: 5.1852
  [Batch 1200] Loss: 5.1968
  [Batch 1300] Loss: 5.1811
  [Batch 1400] Loss: 5.2679
  [Batch 1500] Loss: 5.1271
  [Batch 1600] Loss: 5.1813
  [Batch 1700] Loss: 5.1975
  [Batch 1800] Loss: 5.2250
  [Batch 1900] Loss: 5.1744
  [Batch 2000] Loss: 5.2847
  [Batch 2100] Loss: 5.2855
  [Batch 2200] Loss: 5.1823
  [Batch 2300] Loss: 5.1740
  [Batch 2400] Loss: 5.2180
  [Batch 2500] Loss: 5.2011
  [Batch 2600] Loss: 5.2089
  [Batch 2700] Loss: 5.1840
  [Batch 2800] Loss: 5.1524
  [Batch 2900] Loss: 5.1819
  [Batch 3000] Loss: 5.1987
  [Batch 3100] Loss: 5.2473
  [Batch 3200] Loss: 5.2015
  [Batch 3300] Loss: 5.1973
  [Batch 3400] Loss: 5.2335
  [Batch 3500] Loss: 5.2547
  [Batch 3600] Loss: 5.2048
  [Batch 3700] Loss: 5.2475
  [Batch 3800] Loss: 5.2598
  [Batch 3900] Loss: 5.1682
  [Batch 4000] Loss: 5.1845
  [Batch 4100] Loss: 5.1449
  [Batch 4200] Loss: 5.2646
  [Batch 4300] Loss: 5.1938
  [Batch 4400] Loss: 5.2552
  [Batch 4500] Loss: 5.1726
  [Batch 4600] Loss: 5.1903
  [Batch 4700] Loss: 5.1836
  [Batch 4800] Loss: 5.1984
  [Batch 4900] Loss: 5.1582
  [Batch 5000] Loss: 5.2283
  [Batch 5100] Loss: 5.2674
  [Batch 5200] Loss: 5.2652
  [Batch 5300] Loss: 5.1741
  [Batch 5400] Loss: 5.2537
  [Batch 5500] Loss: 5.1785
  [Batch 5600] Loss: 5.2529
  [Batch 5700] Loss: 5.1578
  [Batch 5800] Loss: 5.2487
  [Batch 5900] Loss: 5.2291
  [Batch 6000] Loss: 5.2328
  [Batch 6100] Loss: 5.1813
  [Batch 6200] Loss: 5.1380
  [Batch 6300] Loss: 5.2365
  [Batch 6400] Loss: 5.2014
  [Batch 6500] Loss: 5.1819
  [Batch 6600] Loss: 5.1008
  [Batch 6700] Loss: 5.1907
  [Batch 6800] Loss: 5.2132
  [Batch 6900] Loss: 5.1622
  [Batch 7000] Loss: 5.1626
  [Batch 7100] Loss: 5.1612
  [Batch 7200] Loss: 5.1889
  [Batch 7300] Loss: 5.2242
  [Batch 7400] Loss: 5.1652
  [Batch 7500] Loss: 5.1383
  [Batch 7600] Loss: 5.1969
  [Batch 7700] Loss: 5.1948
  [Batch 7800] Loss: 5.2215
  [Batch 7900] Loss: 5.1380
  [Batch 8000] Loss: 5.1870
  [Batch 8100] Loss: 5.1573
  [Batch 8200] Loss: 5.2193
  [Batch 8300] Loss: 5.1877
  [Batch 8400] Loss: 5.2900
  [Batch 8500] Loss: 5.1139
  [Batch 8600] Loss: 5.1411
  [Batch 8700] Loss: 5.2030
  [Batch 8800] Loss: 5.2134
  [Batch 8900] Loss: 5.2166
  [Batch 9000] Loss: 5.1775
  [Batch 9100] Loss: 5.2972
  [Batch 9200] Loss: 5.1811
  [Batch 9300] Loss: 5.1878
  [Batch 9400] Loss: 5.1857
  [Batch 9500] Loss: 5.1553
  [Batch 9600] Loss: 5.2164
  [Batch 9700] Loss: 5.1897
  [Batch 9800] Loss: 5.2470
  [Batch 9900] Loss: 5.1867
  [Batch 10000] Loss: 5.1835
  [Batch 10100] Loss: 5.1912
  [Batch 10200] Loss: 5.1842
  [Batch 10300] Loss: 5.2085
  [Batch 10400] Loss: 5.2158
  [Batch 10500] Loss: 5.1704
  [Batch 10600] Loss: 5.1180
  [Batch 10700] Loss: 5.1674
  [Batch 10800] Loss: 5.1445
  [Batch 10900] Loss: 5.2304
  [Batch 11000] Loss: 5.1525
  [Batch 11100] Loss: 5.1403
  [Batch 11200] Loss: 5.2078
  [Batch 11300] Loss: 5.2343
  [Batch 11400] Loss: 5.1845
  [Batch 11500] Loss: 5.1705
  [Batch 11600] Loss: 5.1576
  [Batch 11700] Loss: 5.1161
  [Batch 11800] Loss: 5.2046
  [Batch 11900] Loss: 5.2595
  [Batch 12000] Loss: 5.2210
  [Batch 12100] Loss: 5.1793
  [Batch 12200] Loss: 5.1765
  [Batch 12300] Loss: 5.2246
  [Batch 12400] Loss: 5.1839
  [Batch 12500] Loss: 5.1978
  [Batch 12600] Loss: 5.2100
  [Batch 12700] Loss: 5.2194
  [Batch 12800] Loss: 5.1553
  [Batch 12900] Loss: 5.2508
  [Batch 13000] Loss: 5.1674
  [Batch 13100] Loss: 5.2239
  [Batch 13200] Loss: 5.2416
  [Batch 13300] Loss: 5.2059
  [Batch 13400] Loss: 5.2426
  [Batch 13500] Loss: 5.1663
  [Batch 13600] Loss: 5.1763
  [Batch 13700] Loss: 5.1476
  [Batch 13800] Loss: 5.1700
  [Batch 13900] Loss: 5.1902
  [Batch 14000] Loss: 5.2608
  [Batch 14100] Loss: 5.1772
  [Batch 14200] Loss: 5.0890
  [Batch 14300] Loss: 5.2085
  [Batch 14400] Loss: 5.2527
  [Batch 14500] Loss: 5.1824
  [Batch 14600] Loss: 5.2480
  [Batch 14700] Loss: 5.2224
  [Batch 14800] Loss: 5.1837
  [Batch 14900] Loss: 5.1649
  [Batch 15000] Loss: 5.1629
  [Batch 15100] Loss: 5.1882
  [Batch 15200] Loss: 5.2082
  [Batch 15300] Loss: 5.1084
  [Batch 15400] Loss: 5.1929
  [Batch 15500] Loss: 5.2227
  [Batch 15600] Loss: 5.2006
  [Batch 15700] Loss: 5.1687
  [Batch 15800] Loss: 5.2057
  [Batch 15900] Loss: 5.1296
  [Batch 16000] Loss: 5.2347
  [Batch 16100] Loss: 5.1711
  [Batch 16200] Loss: 5.1464
  [Batch 16300] Loss: 5.1613
  [Batch 16400] Loss: 5.2032
  [Batch 16500] Loss: 5.2494
  [Batch 16600] Loss: 5.1424
  [Batch 16700] Loss: 5.2167
  [Batch 16800] Loss: 5.1900
  [Batch 16900] Loss: 5.1287
  [Batch 17000] Loss: 5.1909
  [Batch 17100] Loss: 5.1182
  [Batch 17200] Loss: 5.2418
  [Batch 17300] Loss: 5.1779
  [Batch 17400] Loss: 5.1086
  [Batch 17500] Loss: 5.1793
  [Batch 17600] Loss: 5.2215
  [Batch 17700] Loss: 5.1803
  [Batch 17800] Loss: 5.1768
  [Batch 17900] Loss: 5.1839
  [Batch 18000] Loss: 5.1992
  [Batch 18100] Loss: 5.1503
  [Batch 18200] Loss: 5.1843
  [Batch 18300] Loss: 5.2200
  [Batch 18400] Loss: 5.1964
  [Batch 18500] Loss: 5.1897
  [Batch 18600] Loss: 5.1863
  [Batch 18700] Loss: 5.1832
  [Batch 18800] Loss: 5.2485
  [Batch 18900] Loss: 5.1588
  [Batch 19000] Loss: 5.1839
  [Batch 19100] Loss: 5.1577
  [Batch 19200] Loss: 5.1550
  [Batch 19300] Loss: 5.1056
  [Batch 19400] Loss: 5.1714
  [Batch 19500] Loss: 5.2144
  [Batch 19600] Loss: 5.1497
  [Batch 19700] Loss: 5.1252
  [Batch 19800] Loss: 5.1226
  [Batch 19900] Loss: 5.1443
  [Batch 20000] Loss: 5.1425
  [Batch 20100] Loss: 5.1341
  [Batch 20200] Loss: 5.2127
  [Batch 20300] Loss: 5.2001
  [Batch 20400] Loss: 5.1974
  [Batch 20500] Loss: 5.1597
  [Batch 20600] Loss: 5.2109
  [Batch 20700] Loss: 5.1448
  [Batch 20800] Loss: 5.2038
  [Batch 20900] Loss: 5.1614
  [Batch 21000] Loss: 5.2027
  [Batch 21100] Loss: 5.1816
  [Batch 21200] Loss: 5.1816
  [Batch 21300] Loss: 5.1513
  [Batch 21400] Loss: 5.1591
  [Batch 21500] Loss: 5.1239
  [Batch 21600] Loss: 5.2128
  [Batch 21700] Loss: 5.1778
  [Batch 21800] Loss: 5.1596
  [Batch 21900] Loss: 5.2197
  [Batch 22000] Loss: 5.2233
  [Batch 22100] Loss: 5.2028
  [Batch 22200] Loss: 5.1550
  [Batch 22300] Loss: 5.2268
  [Batch 22400] Loss: 5.1581
  [Batch 22500] Loss: 5.1804
  [Batch 22600] Loss: 5.2101
  [Batch 22700] Loss: 5.2685
  [Batch 22800] Loss: 5.1814
  [Batch 22900] Loss: 5.1494
  [Batch 23000] Loss: 5.1985
  [Batch 23100] Loss: 5.1688
  [Batch 23200] Loss: 5.1332
  [Batch 23300] Loss: 5.1342
  [Batch 23400] Loss: 5.1423
  [Batch 23500] Loss: 5.1587
  [Batch 23600] Loss: 5.0925
  [Batch 23700] Loss: 5.2315
  [Batch 23800] Loss: 5.1588
  [Batch 23900] Loss: 5.1922
  [Batch 24000] Loss: 5.1920
  [Batch 24100] Loss: 5.1791
  [Batch 24200] Loss: 5.1783
  [Batch 24300] Loss: 5.1390
  [Batch 24400] Loss: 5.2048
  [Batch 24500] Loss: 5.1581
  [Batch 24600] Loss: 5.1571
  [Batch 24700] Loss: 5.1301
  [Batch 24800] Loss: 5.1117
  [Batch 24900] Loss: 5.2097
  [Batch 25000] Loss: 5.1970
  [Batch 25100] Loss: 5.1713
  [Batch 25200] Loss: 5.1645
  [Batch 25300] Loss: 5.1743
  [Batch 25400] Loss: 5.1490
  [Batch 25500] Loss: 5.1637
  [Batch 25600] Loss: 5.1264
  [Batch 25700] Loss: 5.1505
  [Batch 25800] Loss: 5.1708
  [Batch 25900] Loss: 5.1799
  [Batch 26000] Loss: 5.0908
  [Batch 26100] Loss: 5.1683
  [Batch 26200] Loss: 5.1405
  [Batch 26300] Loss: 5.1855
  [Batch 26400] Loss: 5.1336
  [Batch 26500] Loss: 5.1307
  [Batch 26600] Loss: 5.1189
  [Batch 26700] Loss: 5.1003
  [Batch 26800] Loss: 5.1915
  [Batch 26900] Loss: 5.1575
  [Batch 27000] Loss: 5.2001
  [Batch 27100] Loss: 5.1608
  [Batch 27200] Loss: 5.2007
  [Batch 27300] Loss: 5.1327
  [Batch 27400] Loss: 5.1557
  [Batch 27500] Loss: 5.1831
  [Batch 27600] Loss: 5.2870
  [Batch 27700] Loss: 5.1506
  [Batch 27800] Loss: 5.2154
  [Batch 27900] Loss: 5.1558
  [Batch 28000] Loss: 5.1535
  [Batch 28100] Loss: 5.2401
  [Batch 28200] Loss: 5.1620
  [Batch 28300] Loss: 5.1452
  [Batch 28400] Loss: 5.1582
  [Batch 28500] Loss: 5.2118
  [Batch 28600] Loss: 5.2071
  [Batch 28700] Loss: 5.1405
  [Batch 28800] Loss: 5.1246
  [Batch 28900] Loss: 5.1373
  [Batch 29000] Loss: 5.2097
  [Batch 29100] Loss: 5.1731
  [Batch 29200] Loss: 5.2419
  [Batch 29300] Loss: 5.2123
  [Batch 29400] Loss: 5.1819
  [Batch 29500] Loss: 5.1178
  [Batch 29600] Loss: 5.1122
  [Batch 29700] Loss: 5.1696
  [Batch 29800] Loss: 5.1565
  [Batch 29900] Loss: 5.1161
  [Batch 30000] Loss: 5.1752
  [Batch 30100] Loss: 5.1254
  [Batch 30200] Loss: 5.1962
  [Batch 30300] Loss: 5.1548
  [Batch 30400] Loss: 5.2450
  [Batch 30500] Loss: 5.1341
  [Batch 30600] Loss: 5.1378
  [Batch 30700] Loss: 5.1593
  [Batch 30800] Loss: 5.2316
  [Batch 30900] Loss: 5.2478
  [Batch 31000] Loss: 5.2042
  [Batch 31100] Loss: 5.1612
  [Batch 31200] Loss: 5.1685
  [Batch 31300] Loss: 5.2133
  [Batch 31400] Loss: 5.1179
  [Batch 31500] Loss: 5.1478
  [Batch 31600] Loss: 5.1001
  [Batch 31700] Loss: 5.1566
  [Batch 31800] Loss: 5.2033
  [Batch 31900] Loss: 5.1802
  [Batch 32000] Loss: 5.1731
  [Batch 32100] Loss: 5.1409
  [Batch 32200] Loss: 5.1861
  [Batch 32300] Loss: 5.1608
  [Batch 32400] Loss: 5.1945
  [Batch 32500] Loss: 5.1629
  [Batch 32600] Loss: 5.1652
  [Batch 32700] Loss: 5.1031
  [Batch 32800] Loss: 5.2063
  [Batch 32900] Loss: 5.1423
  [Batch 33000] Loss: 5.1817
  [Batch 33100] Loss: 5.1587
  [Batch 33200] Loss: 5.1943
  [Batch 33300] Loss: 5.1279
  [Batch 33400] Loss: 5.1844
  [Batch 33500] Loss: 5.1748
  [Batch 33600] Loss: 5.1881
  [Batch 33700] Loss: 5.2368
  [Batch 33800] Loss: 5.1311
  [Batch 33900] Loss: 5.1628
  [Batch 34000] Loss: 5.1401
  [Batch 34100] Loss: 5.1717
  [Batch 34200] Loss: 5.1532
  [Batch 34300] Loss: 5.2166
  [Batch 34400] Loss: 5.1914
  [Batch 34500] Loss: 5.1092
  [Batch 34600] Loss: 5.1278
  [Batch 34700] Loss: 5.1726
  [Batch 34800] Loss: 5.1357
  [Batch 34900] Loss: 5.1915
  [Batch 35000] Loss: 5.1461
  [Batch 35100] Loss: 5.1024
  [Batch 35200] Loss: 5.1923
  [Batch 35300] Loss: 5.2145
  [Batch 35400] Loss: 5.1719
  [Batch 35500] Loss: 5.2126
  [Batch 35600] Loss: 5.1600
  [Batch 35700] Loss: 5.1103
  [Batch 35800] Loss: 5.1334
  [Batch 35900] Loss: 5.1673
  [Batch 36000] Loss: 5.1763
  [Batch 36100] Loss: 5.1316
  [Batch 36200] Loss: 5.1390
  [Batch 36300] Loss: 5.1628
  [Batch 36400] Loss: 5.1474
  [Batch 36500] Loss: 5.1082
  [Batch 36600] Loss: 5.1539
  [Batch 36700] Loss: 5.1477
  [Batch 36800] Loss: 5.0789
  [Batch 36900] Loss: 5.1371
  [Batch 37000] Loss: 5.2234
  [Batch 37100] Loss: 5.1332
  [Batch 37200] Loss: 5.1164
  [Batch 37300] Loss: 5.1325
  [Batch 37400] Loss: 5.1996
  [Batch 37500] Loss: 5.1643
  [Batch 37600] Loss: 5.1452
  [Batch 37700] Loss: 5.1553
  [Batch 37800] Loss: 5.2696
  [Batch 37900] Loss: 5.0922
  [Batch 38000] Loss: 5.2033
  [Batch 38100] Loss: 5.0973
  [Batch 38200] Loss: 5.2067
  [Batch 38300] Loss: 5.2398
  [Batch 38400] Loss: 5.1375
  [Batch 38500] Loss: 5.1329
  [Batch 38600] Loss: 5.1321
  [Batch 38700] Loss: 5.1881
  [Batch 38800] Loss: 5.1971
  [Batch 38900] Loss: 5.1293
  [Batch 39000] Loss: 5.1149
  [Batch 39100] Loss: 5.2116
  [Batch 39200] Loss: 5.1323
  [Batch 39300] Loss: 5.1732
  [Batch 39400] Loss: 5.1152
[Epoch 19] Train Loss: 5.1822 | Train PPL: 178.08 | Val PPL: 242.00
Iteracciones: 39449
  [Batch 100] Loss: 5.2468
  [Batch 200] Loss: 5.2353
  [Batch 300] Loss: 5.1317
  [Batch 400] Loss: 5.0526
  [Batch 500] Loss: 5.1489
  [Batch 600] Loss: 5.1419
  [Batch 700] Loss: 5.2339
  [Batch 800] Loss: 5.1769
  [Batch 900] Loss: 5.1179
  [Batch 1000] Loss: 5.1183
  [Batch 1100] Loss: 5.0996
  [Batch 1200] Loss: 5.1258
  [Batch 1300] Loss: 5.1353
  [Batch 1400] Loss: 5.1419
  [Batch 1500] Loss: 5.1989
  [Batch 1600] Loss: 5.1513
  [Batch 1700] Loss: 5.1312
  [Batch 1800] Loss: 5.1117
  [Batch 1900] Loss: 5.1614
  [Batch 2000] Loss: 5.0465
  [Batch 2100] Loss: 5.1061
  [Batch 2200] Loss: 5.1469
  [Batch 2300] Loss: 5.1732
  [Batch 2400] Loss: 5.1748
  [Batch 2500] Loss: 5.2232
  [Batch 2600] Loss: 5.1419
  [Batch 2700] Loss: 5.1549
  [Batch 2800] Loss: 5.1671
  [Batch 2900] Loss: 5.1691
  [Batch 3000] Loss: 5.2073
  [Batch 3100] Loss: 5.1672
  [Batch 3200] Loss: 5.1782
  [Batch 3300] Loss: 5.1106
  [Batch 3400] Loss: 5.1639
  [Batch 3500] Loss: 5.1565
  [Batch 3600] Loss: 5.1619
  [Batch 3700] Loss: 5.1038
  [Batch 3800] Loss: 5.1072
  [Batch 3900] Loss: 5.1031
  [Batch 4000] Loss: 5.1455
  [Batch 4100] Loss: 5.1355
  [Batch 4200] Loss: 5.1924
  [Batch 4300] Loss: 5.1756
  [Batch 4400] Loss: 5.0577
  [Batch 4500] Loss: 5.1639
  [Batch 4600] Loss: 5.1339
  [Batch 4700] Loss: 5.1767
  [Batch 4800] Loss: 5.1946
  [Batch 4900] Loss: 5.1840
  [Batch 5000] Loss: 5.0698
  [Batch 5100] Loss: 5.1332
  [Batch 5200] Loss: 5.1650
  [Batch 5300] Loss: 5.1242
  [Batch 5400] Loss: 5.1224
  [Batch 5500] Loss: 5.1754
  [Batch 5600] Loss: 5.1215
  [Batch 5700] Loss: 5.1374
  [Batch 5800] Loss: 5.1169
  [Batch 5900] Loss: 5.1082
  [Batch 6000] Loss: 5.1359
  [Batch 6100] Loss: 5.1671
  [Batch 6200] Loss: 5.1779
  [Batch 6300] Loss: 5.1704
  [Batch 6400] Loss: 5.0725
  [Batch 6500] Loss: 5.1470
  [Batch 6600] Loss: 5.0543
  [Batch 6700] Loss: 5.1385
  [Batch 6800] Loss: 5.1946
  [Batch 6900] Loss: 5.2036
  [Batch 7000] Loss: 5.0979
  [Batch 7100] Loss: 5.1520
  [Batch 7200] Loss: 5.1015
  [Batch 7300] Loss: 5.1403
  [Batch 7400] Loss: 5.1134
  [Batch 7500] Loss: 5.1826
  [Batch 7600] Loss: 5.1449
  [Batch 7700] Loss: 5.1274
  [Batch 7800] Loss: 5.1382
  [Batch 7900] Loss: 5.1092
  [Batch 8000] Loss: 5.2070
  [Batch 8100] Loss: 5.1233
  [Batch 8200] Loss: 5.1191
  [Batch 8300] Loss: 5.1380
  [Batch 8400] Loss: 5.1556
  [Batch 8500] Loss: 5.1584
  [Batch 8600] Loss: 5.0574
  [Batch 8700] Loss: 5.1710
  [Batch 8800] Loss: 5.0767
  [Batch 8900] Loss: 5.1630
  [Batch 9000] Loss: 5.1586
  [Batch 9100] Loss: 5.1165
  [Batch 9200] Loss: 5.1662
  [Batch 9300] Loss: 5.0955
  [Batch 9400] Loss: 5.1527
  [Batch 9500] Loss: 5.1467
  [Batch 9600] Loss: 5.0895
  [Batch 9700] Loss: 5.1386
  [Batch 9800] Loss: 5.1597
  [Batch 9900] Loss: 5.1285
  [Batch 10000] Loss: 5.2185
  [Batch 10100] Loss: 5.1470
  [Batch 10200] Loss: 5.0859
  [Batch 10300] Loss: 5.1767
  [Batch 10400] Loss: 5.1507
  [Batch 10500] Loss: 5.0911
  [Batch 10600] Loss: 5.1254
  [Batch 10700] Loss: 5.1185
  [Batch 10800] Loss: 5.1898
  [Batch 10900] Loss: 5.1206
  [Batch 11000] Loss: 5.1126
  [Batch 11100] Loss: 5.1554
  [Batch 11200] Loss: 5.0742
  [Batch 11300] Loss: 5.1008
  [Batch 11400] Loss: 5.1290
  [Batch 11500] Loss: 5.1219
  [Batch 11600] Loss: 5.1310
  [Batch 11700] Loss: 5.0470
  [Batch 11800] Loss: 5.1104
  [Batch 11900] Loss: 5.1797
  [Batch 12000] Loss: 5.1554
  [Batch 12100] Loss: 5.1252
  [Batch 12200] Loss: 5.1179
  [Batch 12300] Loss: 5.1972
  [Batch 12400] Loss: 5.1323
  [Batch 12500] Loss: 5.1888
  [Batch 12600] Loss: 5.0847
  [Batch 12700] Loss: 5.1940
  [Batch 12800] Loss: 5.1555
  [Batch 12900] Loss: 5.1279
  [Batch 13000] Loss: 5.1812
  [Batch 13100] Loss: 5.1462
  [Batch 13200] Loss: 5.1402
  [Batch 13300] Loss: 5.1704
  [Batch 13400] Loss: 5.1771
  [Batch 13500] Loss: 5.1889
  [Batch 13600] Loss: 5.1969
  [Batch 13700] Loss: 5.1656
  [Batch 13800] Loss: 5.0912
  [Batch 13900] Loss: 5.1870
  [Batch 14000] Loss: 5.1121
  [Batch 14100] Loss: 5.1018
  [Batch 14200] Loss: 5.1649
  [Batch 14300] Loss: 5.1096
  [Batch 14400] Loss: 5.1387
  [Batch 14500] Loss: 5.1671
  [Batch 14600] Loss: 5.1238
  [Batch 14700] Loss: 5.1648
  [Batch 14800] Loss: 5.1590
  [Batch 14900] Loss: 5.1334
  [Batch 15000] Loss: 5.0692
  [Batch 15100] Loss: 5.1497
  [Batch 15200] Loss: 5.1219
  [Batch 15300] Loss: 5.1178
  [Batch 15400] Loss: 5.1654
  [Batch 15500] Loss: 5.0914
  [Batch 15600] Loss: 5.2160
  [Batch 15700] Loss: 5.1547
  [Batch 15800] Loss: 5.1683
  [Batch 15900] Loss: 5.2021
  [Batch 16000] Loss: 5.1255
  [Batch 16100] Loss: 5.1358
  [Batch 16200] Loss: 5.1642
  [Batch 16300] Loss: 5.1266
  [Batch 16400] Loss: 5.1243
  [Batch 16500] Loss: 5.1261
  [Batch 16600] Loss: 5.1115
  [Batch 16700] Loss: 5.1752
  [Batch 16800] Loss: 5.1365
  [Batch 16900] Loss: 5.1215
  [Batch 17000] Loss: 5.1451
  [Batch 17100] Loss: 5.1364
  [Batch 17200] Loss: 5.1645
  [Batch 17300] Loss: 5.1087
  [Batch 17400] Loss: 5.0960
  [Batch 17500] Loss: 5.1670
  [Batch 17600] Loss: 5.1137
  [Batch 17700] Loss: 5.1342
  [Batch 17800] Loss: 5.1152
  [Batch 17900] Loss: 5.0980
  [Batch 18000] Loss: 5.0561
  [Batch 18100] Loss: 5.1173
  [Batch 18200] Loss: 5.1242
  [Batch 18300] Loss: 5.0845
  [Batch 18400] Loss: 5.0712
  [Batch 18500] Loss: 5.1001
  [Batch 18600] Loss: 5.0811
  [Batch 18700] Loss: 5.1299
  [Batch 18800] Loss: 5.1562
  [Batch 18900] Loss: 5.1387
  [Batch 19000] Loss: 5.1712
  [Batch 19100] Loss: 5.1624
  [Batch 19200] Loss: 5.1213
  [Batch 19300] Loss: 5.1263
  [Batch 19400] Loss: 5.1360
  [Batch 19500] Loss: 5.0837
  [Batch 19600] Loss: 5.2172
  [Batch 19700] Loss: 5.0704
  [Batch 19800] Loss: 5.1690
  [Batch 19900] Loss: 5.1035
  [Batch 20000] Loss: 5.1317
  [Batch 20100] Loss: 5.1362
  [Batch 20200] Loss: 5.1750
  [Batch 20300] Loss: 5.1430
  [Batch 20400] Loss: 5.1457
  [Batch 20500] Loss: 5.1073
  [Batch 20600] Loss: 5.1269
  [Batch 20700] Loss: 5.1544
  [Batch 20800] Loss: 5.1174
  [Batch 20900] Loss: 5.1097
  [Batch 21000] Loss: 5.1257
  [Batch 21100] Loss: 5.1437
  [Batch 21200] Loss: 5.1744
  [Batch 21300] Loss: 5.1119
  [Batch 21400] Loss: 5.1469
  [Batch 21500] Loss: 5.1706
  [Batch 21600] Loss: 5.0865
  [Batch 21700] Loss: 5.0998
  [Batch 21800] Loss: 5.1771
  [Batch 21900] Loss: 5.1301
  [Batch 22000] Loss: 5.0874
  [Batch 22100] Loss: 5.1116
  [Batch 22200] Loss: 5.1517
  [Batch 22300] Loss: 5.0931
  [Batch 22400] Loss: 5.1504
  [Batch 22500] Loss: 5.1489
  [Batch 22600] Loss: 5.1488
  [Batch 22700] Loss: 5.1570
  [Batch 22800] Loss: 5.0899
  [Batch 22900] Loss: 5.1463
  [Batch 23000] Loss: 5.1183
  [Batch 23100] Loss: 5.1111
  [Batch 23200] Loss: 5.1395
  [Batch 23300] Loss: 5.1578
  [Batch 23400] Loss: 5.0802
  [Batch 23500] Loss: 5.1261
  [Batch 23600] Loss: 5.0807
  [Batch 23700] Loss: 5.1308
  [Batch 23800] Loss: 5.0645
  [Batch 23900] Loss: 5.0874
  [Batch 24000] Loss: 5.1151
  [Batch 24100] Loss: 5.1000
  [Batch 24200] Loss: 5.1447
  [Batch 24300] Loss: 5.1431
  [Batch 24400] Loss: 5.0829
  [Batch 24500] Loss: 5.0895
  [Batch 24600] Loss: 5.0836
  [Batch 24700] Loss: 5.1095
  [Batch 24800] Loss: 5.1026
  [Batch 24900] Loss: 5.0544
  [Batch 25000] Loss: 5.1492
  [Batch 25100] Loss: 5.1252
  [Batch 25200] Loss: 5.1302
  [Batch 25300] Loss: 5.0797
  [Batch 25400] Loss: 5.1251
  [Batch 25500] Loss: 5.1630
  [Batch 25600] Loss: 5.1320
  [Batch 25700] Loss: 5.1202
  [Batch 25800] Loss: 5.1002
  [Batch 25900] Loss: 5.1463
  [Batch 26000] Loss: 5.1552
  [Batch 26100] Loss: 5.1589
  [Batch 26200] Loss: 5.1314
  [Batch 26300] Loss: 4.9919
  [Batch 26400] Loss: 5.0845
  [Batch 26500] Loss: 5.1216
  [Batch 26600] Loss: 5.0493
  [Batch 26700] Loss: 5.1131
  [Batch 26800] Loss: 5.0854
  [Batch 26900] Loss: 5.1313
  [Batch 27000] Loss: 5.1661
  [Batch 27100] Loss: 5.1014
  [Batch 27200] Loss: 5.1441
  [Batch 27300] Loss: 5.1135
  [Batch 27400] Loss: 5.1401
  [Batch 27500] Loss: 5.0944
  [Batch 27600] Loss: 5.1445
  [Batch 27700] Loss: 5.2104
  [Batch 27800] Loss: 5.1315
  [Batch 27900] Loss: 5.1314
  [Batch 28000] Loss: 5.1685
  [Batch 28100] Loss: 5.0619
  [Batch 28200] Loss: 5.1150
  [Batch 28300] Loss: 5.1175
  [Batch 28400] Loss: 5.1455
  [Batch 28500] Loss: 5.2073
  [Batch 28600] Loss: 5.1098
  [Batch 28700] Loss: 5.0875
  [Batch 28800] Loss: 5.1275
  [Batch 28900] Loss: 5.1193
  [Batch 29000] Loss: 5.2221
  [Batch 29100] Loss: 5.1204
  [Batch 29200] Loss: 5.0750
  [Batch 29300] Loss: 5.2021
  [Batch 29400] Loss: 5.1124
  [Batch 29500] Loss: 5.1168
  [Batch 29600] Loss: 5.1037
  [Batch 29700] Loss: 5.0768
  [Batch 29800] Loss: 5.0535
  [Batch 29900] Loss: 5.0810
  [Batch 30000] Loss: 5.1263
  [Batch 30100] Loss: 5.1685
  [Batch 30200] Loss: 5.0870
  [Batch 30300] Loss: 5.0684
  [Batch 30400] Loss: 5.1549
  [Batch 30500] Loss: 5.0810
  [Batch 30600] Loss: 5.0733
  [Batch 30700] Loss: 5.0812
  [Batch 30800] Loss: 5.1296
  [Batch 30900] Loss: 5.1630
  [Batch 31000] Loss: 5.0899
  [Batch 31100] Loss: 5.1878
  [Batch 31200] Loss: 5.2068
  [Batch 31300] Loss: 5.1313
  [Batch 31400] Loss: 5.0991
  [Batch 31500] Loss: 5.1449
  [Batch 31600] Loss: 5.1272
  [Batch 31700] Loss: 5.1109
  [Batch 31800] Loss: 5.0681
  [Batch 31900] Loss: 5.0804
  [Batch 32000] Loss: 5.1136
  [Batch 32100] Loss: 5.0965
  [Batch 32200] Loss: 5.2076
  [Batch 32300] Loss: 5.1582
  [Batch 32400] Loss: 5.1518
  [Batch 32500] Loss: 5.0761
  [Batch 32600] Loss: 5.1277
  [Batch 32700] Loss: 5.0828
  [Batch 32800] Loss: 5.0788
  [Batch 32900] Loss: 5.0825
  [Batch 33000] Loss: 5.0966
  [Batch 33100] Loss: 5.1768
  [Batch 33200] Loss: 5.1778
  [Batch 33300] Loss: 5.0766
  [Batch 33400] Loss: 5.0528
  [Batch 33500] Loss: 5.0741
  [Batch 33600] Loss: 5.1265
  [Batch 33700] Loss: 5.1188
  [Batch 33800] Loss: 5.1311
